id,old_filename,result,confidence
full_1200_1082,TUL851.JPG,0851,0.91
full_1200_1083,TUL851_1.JPG,0851,0.94
full_1200_1084,TUL852 _3.JPG,!TUL852 _3.JPG,0.0
full_1200_1085,TUL852 _5.JPG,0852,0.93
full_1200_1086,TUL852.JPG,0852,0.94
full_1200_1087,TUL852_1.JPG,0852,0.89
full_1200_1088,TUL853_1.JPG,0853,0.93
full_1200_1089,TUL853_3.JPG,!TUL853_3.JPG,0.0
full_1200_1090,TUL853_4.JPG,0853,0.95
full_1200_1091,TUL854 _1.JPG,0084,0.85
full_1200_1092,TUL854 _2.JPG,0854,0.93
full_1200_1093,TUL854 _3.JPG,0854,0.9
full_1200_1094,TUL854 _4.JPG,0854,0.92
full_1200_1095,TUL854.JPG,0854,0.87
full_1200_1096,TUL855 _10.JPG,0855,0.93
full_1200_1097,TUL855 _9.JPG,0855,0.9
full_1200_1098,TUL855.JPG,4855,0.71
full_1200_1099,TUL855_1.JPG,0855,0.87
full_1200_1100,TUL855_3.JPG,0855,0.95
full_1200_1101,TUL855_5.JPG,0855,0.95
full_1200_1102,TUL855_7.JPG,0855,0.89
full_1200_1103,TUL856.JPG,0856,0.89
full_1200_1104,TUL856_7.JPG,0856,0.94
full_1200_1105,TUL857.JPG,0857,0.93
full_1200_1106,TUL858_1.JPG,!TUL858_1.JPG,0.81
full_1200_1107,TUL859.JPG,0859,0.91
full_1200_1108,TUL859_3.JPG,0859,0.93
full_1200_1109,TUL860.JPG,0860,0.93
full_1200_1110,TUL861.JPG,0861,0.93
full_1200_1111,TUL862_1.JPG,0862,0.94
full_1200_1112,TUL862_3.JPG,0862,0.94
full_1200_1113,TUL863.JPG,0863,0.93
full_1200_1114,TUL863_1.JPG,0863,0.92
full_1200_1115,TUL863_2.JPG,0863,0.92
full_1200_1116,TUL864.JPG,0864,0.92
full_1200_1117,TUL864_1.JPG,0864,0.95
full_1200_1118,TUL865 _2.JPG,0865,0.94
full_1200_1119,TUL865 _3.JPG,0013,0.41
full_1200_1120,TUL865_1.JPG,0865,0.9
full_1200_1121,TUL866.JPG,0866,0.93
full_1200_1122,TUL867.JPG,0867,0.91
full_1200_1123,TUL868 _3.JPG,0868,0.93
full_1200_1124,TUL868 _4.JPG,0868,0.94
full_1200_1125,TUL868_1.JPG,0868,0.96
full_1200_1126,TUL868_2.JPG,0868,0.96
full_1200_1127,TUL869_1.JPG,0869,0.95
full_1200_1128,TUL870 _3.JPG,0872,0.83
full_1200_1129,TUL870 _4.JPG,0870,0.92
full_1200_1130,TUL870.JPG,0870,0.96
full_1200_1131,TUL870_1.JPG,0870,0.94
full_1200_1132,TUL871.JPG,0871,0.93
full_1200_1133,TUL871_1.JPG,0871,0.92
full_1200_1134,TUL872.JPG,0872,0.92
full_1200_1135,TUL872_1.JPG,0872,0.92
full_1200_1136,TUL872_10.JPG,0872,0.94
full_1200_1137,TUL872_12.JPG,0872,0.94
full_1200_1138,TUL872_16.JPG,0872,0.93
full_1200_1139,TUL872_18.JPG,0872,0.94
full_1200_1140,TUL872_2.JPG,0872,0.93
full_1200_1141,TUL872_4.JPG,0872,0.95
full_1200_1142,TUL872_6.JPG,0872,0.94
full_1200_1143,TUL872_8.JPG,0872,0.95
full_1200_1144,TUL873.JPG,0873,0.96
full_1200_1145,TUL873_1.JPG,0873,0.95
full_1200_1146,TUL874.JPG,0874,0.94
full_1200_1147,TUL874_1.JPG,0874,0.95
full_1200_1148,TUL875.JPG,0875,0.92
full_1200_1149,TUL875_1.JPG,0875,0.94
full_1200_1150,TUL876.JPG,0876,0.95
full_1200_1151,TUL876_1.JPG,0876,0.93
full_1200_1152,TUL877.JPG,0877,0.94
full_1200_1153,TUL877_1.JPG,0877,0.95
full_1200_1154,TUL878.JPG,0878,0.93
full_1200_1155,TUL878_1.JPG,0878,0.95
full_1200_1156,TUL879_1.JPG,0879,0.93
full_1200_1157,TUL879_2.JPG,0879,0.93
full_1200_1158,TUL879_3.JPG,0879,0.93
full_1200_1159,TUL879_5.JPG,0879,0.94
full_1200_1160,TUL880.JPG,0880,0.94
full_1200_1161,TUL880_1.JPG,0880,0.94
full_1200_1162,TUL881.JPG,0881,0.94
full_1200_1163,TUL881_1.JPG,0881,0.95
full_1200_1164,TUL882.JPG,0882,0.92
full_1200_1165,TUL882_1.JPG,0882,0.92
full_1200_1166,TUL883.JPG,0883,0.96
full_1200_1167,TUL883_1.JPG,0883,0.96
full_1200_1168,TUL884.JPG,0884,0.96
full_1200_1169,TUL884_1.JPG,0884,0.94
full_1200_1170,TUL885.JPG,0885,0.94
full_1200_1171,TUL886.JPG,0886,0.94
full_1200_1172,TUL886_3.JPG,0886,0.94
full_1200_1173,TUL887.JPG,0887,0.96
full_1200_1174,TUL888.JPG,0888,0.94
full_1200_1175,TUL888_1.JPG,0888,0.94
full_1200_1176,TUL889.JPG,0889,0.9
full_1200_1177,TUL889_1.JPG,7688,0.92
full_1200_1178,TUL889_2.JPG,0889,0.94
full_1200_1179,TUL890.JPG,0890,0.7
full_1200_1180,TUL890_1.JPG,!TUL890_1.JPG,0.0
full_1200_1181,TUL891_1.JPG,0891,0.94
full_1200_1182,TUL892.JPG,0892,0.91
full_1200_1183,TUL893.JPG,0893,0.96
full_1200_1184,TUL893_1.JPG,0893,0.94
full_1200_1185,TUL893_10.JPG,0893,0.94
full_1200_1186,TUL893_11.JPG,0893,0.95
full_1200_1187,TUL893_3.JPG,0893,0.96
full_1200_1188,TUL893_5.JPG,0893,0.96
full_1200_1189,TUL893_7.JPG,0893,0.94
full_1200_1190,TUL893_9.JPG,0893,0.94
full_1200_1191,TUL894 _2.JPG,!TUL894 _2.JPG,0.0
full_1200_1192,TUL894_1.JPG,0894,0.93
full_1200_1193,TUL895.JPG,0895,0.85
full_1200_1194,TUL895_1.JPG,!TUL895_1.JPG,0.0
full_1200_1195,TUL896.JPG,0896,0.93
full_1200_1196,TUL896_11.JPG,0896,0.95
full_1200_1197,TUL903_2.JPG,0903,0.89
full_1200_1198,TUL903_5.JPG,0903,0.88
full_1200_1199,TUL920.JPG,9212,0.83
full_1200_1200,TUL920_1.JPG,0076,0.82
